Low Density Lipoprotein Cholesterol,High Density Lipoprotein Cholesterol,Total Cholesterol,Cholesterol Risk
91.88675776652887,68.55784380956595,186.30380339556447,0.0
86.54846342002689,71.79421580601412,184.516454925546,0.0
95.80410939669588,68.87867913794906,187.9345898183088,0.0
84.68946995196244,71.65602606747734,181.76988747547995,0.0
84.22704736215928,71.93599458302661,180.71572808737875,0.0
95.79597358346408,68.85720805883983,187.91318876412285,0.0
91.51596983700836,69.57628201653189,184.04980962717949,0.0
97.36401918985136,62.381900058729656,196.1492767352311,0.0
95.98983850472388,68.82124279012812,188.0388891092799,0.0
99.52527612247404,63.21439118699083,198.76579580462365,0.0
92.25370890301592,67.1406723152251,195.6373148198242,0.0
95.88006212083802,68.86059644794767,187.9829026249569,0.0
100.89830057348864,67.42735296928741,191.79306854555583,0.5
91.47354871111882,70.88747619154749,185.6838572612438,0.0
85.8516319011774,72.01310746782413,181.4013732721708,0.0
96.51163001597853,70.52561227244232,192.6559886699594,0.0
95.61273902892346,68.89402274900328,187.7984813952621,0.0
92.28877148103685,67.11648709346687,195.68265789452,0.0
95.93592170255506,68.848270770667,188.0180859246996,0.0
101.8246359425019,67.48595032857196,192.43933086213104,0.5
94.1003290262858,66.5751874865558,185.1875379410293,0.0
83.66446747538703,72.53738785520035,181.0069104552321,0.0
102.11420105718274,68.16187167844726,192.2163135969496,0.5
99.53986372174602,63.18093899580737,198.73055890123865,0.0
92.29884525462816,67.12377278061518,195.6763718114057,0.0
95.99133921863618,68.83519000174039,188.05048544788056,0.0
94.36743615279336,69.71522750969172,186.29463723869063,0.0
96.15909930149806,63.06897100563507,195.3772502291473,0.0
85.87953897332996,70.97803764861747,183.52076682404345,0.0
95.79299470275376,68.85514999036678,187.9105521847461,0.0
96.54433659819983,64.83172552620951,197.20678194539715,0.0
90.39045466538772,71.59721709076541,188.0707516722451,0.0
99.59656533914344,63.16480068144768,198.7863118313184,0.0
95.91474320671924,68.85358275061515,188.00573970984505,0.0
95.86133272405031,68.86687289544176,187.9719530179508,0.0
92.28220716515744,67.14153429465657,195.6379785613948,0.0
97.34079467327538,62.38657338532485,196.1128520106157,0.0
92.29366166588945,67.11601488968614,195.68176712972524,0.0
99.51431176246308,63.19657493047686,198.7282543691462,0.0
92.940130631908,69.85131863427834,187.07503389174647,0.0
98.38803162567908,65.39983335872702,188.55368911450608,0.0
92.30224151345256,67.12112744396556,195.68211996317012,0.0
86.38559775020406,74.59856012853557,187.2940380791604,0.0
87.68061403484717,71.2355784108122,182.14419854592265,0.0
84.93643629277285,71.50931444552036,181.9544256619565,0.0
89.24722993992728,69.09168654436095,184.171641875769,0.0
92.86857369832885,69.87035386435389,187.0311364168417,0.0
91.50606899882057,70.89504667897316,185.71422268075787,0.0
93.0522875740018,69.71306950398551,187.1314488085125,0.0
105.08769369379002,59.22076837289279,199.8676367156534,1.5
96.55112559255434,64.82316919009806,197.21590865186653,0.0
95.66134765721117,68.88195158134243,187.8268203091248,0.0
96.14125245682318,63.04264619519316,195.3768176855316,0.0
88.09849922793116,72.57062457966106,186.67638019674573,0.0
95.81468501127222,68.85690691694602,187.93025158542565,0.0
99.1076978485106,68.08059763127797,191.08481775847903,0.0
94.33279418216956,70.73702216097834,189.51838206665275,0.0
92.2481789734432,67.16212990262258,195.59646354733667,0.0
85.84138675875145,72.01642257215003,181.3849924900649,0.0
91.06948676992523,72.01844057446962,188.99208353477505,0.0
95.68504653917893,68.88029925457371,187.8458026451492,0.0
92.32402268958636,67.11828139035252,195.70046727270903,0.0
101.81701737711688,67.48600602022302,192.43603372272216,0.5
95.92959969437248,68.85301105921921,188.01661632104265,0.0
84.50792197406655,70.05049303035973,179.89985024476115,0.0
89.25606747113294,69.08797341377378,184.17199915682315,0.0
99.1203094528168,68.10206716174582,191.10810152499468,0.0
101.74936056712484,63.99924544424962,190.90191444575035,0.5
86.36726403200637,74.6087675851161,187.2920895676401,0.0
102.88272096299022,62.42818141799461,200.9208544296739,1.5
94.66506452517798,69.640169518631,186.53220400896976,0.0
101.80660289123982,67.48544826728643,192.4271639799776,0.5
90.31319111081528,71.639899367078,188.0466243799249,0.0
94.35020141825004,70.7311426624381,189.53003108469187,0.0
98.81995571757288,65.62031652298914,189.4361492005996,0.0
86.48707070404042,69.89585357880843,182.63316971189124,0.0
105.09735911182035,59.21234985590035,199.88573732453543,1.5
94.30086440451402,70.7469886697873,189.4920890910124,0.0
92.23667324361998,67.1554006362323,195.6230096885328,0.0
95.75165979871332,68.88687036078403,187.9011029335944,0.0
92.2739479261861,67.42198360862133,185.6776464543093,0.0
92.26953945625132,67.12758825472837,195.65206265379405,0.0
92.23844531596971,67.46676361814447,185.69309949702364,0.0
93.02214875901338,69.71620535758407,187.1176451667536,0.0
99.08469423280908,68.08112594003437,191.0742830694008,0.0
92.2166036118655,67.1427681732427,195.6089185814617,0.0
87.62073601550559,71.24616967113309,182.0894727993799,0.0
84.68008392212971,71.65648534177885,181.76463123332545,0.0
96.54052902981998,64.84603442802499,197.19378621605983,0.0
91.52431512996948,69.57085741656887,184.05157011063977,0.0
95.86015672969708,68.85986920458946,187.9660577276612,0.0
93.01571250204034,69.7108191918917,187.10938527090585,0.0
86.50796546476779,69.91570362004421,182.67403527180147,0.0
105.0694993291036,59.23403061590882,199.836480372672,1.5
86.35532182253442,74.60618012944835,187.27393638196185,0.0
94.08631894164422,66.5595089740969,185.13803599450964,0.0
95.99790198299873,68.82350297837465,188.0478566144465,0.0
101.00527947453836,67.41215287020792,191.8875255401232,0.5
96.17676123653668,63.057291473832215,195.33884647431407,0.0
88.1816153834656,72.56085617786877,186.7465598623845,0.0
94.3980049556849,70.73315349750841,189.56137677437377,0.0
95.85677499447873,68.85060022047246,187.9595834237131,0.0
88.14251064116063,72.55247710356102,186.7034395124163,0.0
92.75899683435122,66.04139132071984,182.4844719179823,0.0
95.92298017088068,68.84917098350684,188.0101847878226,0.0
92.1960947910188,67.15099157496748,195.6042959054042,0.0
102.81517745278371,65.78802266046684,193.8536289465808,0.5
102.9055607018268,65.74230979059787,193.90892554550427,0.5
97.37322799984842,62.37156542745666,196.0710592758216,0.0
89.25622928925398,69.08475960143605,184.1691866720316,0.0
102.44839939314116,66.69610331840025,192.58580595824927,0.5
92.28849336924792,67.43056716750853,185.7042924656431,0.0
91.83237873834082,68.59212503568953,186.2866838492999,0.0
96.11824573965455,63.108264934087245,195.35220312020044,0.0
95.08233735857118,68.71337577922915,186.4419186905922,0.0
91.71296706746595,68.21170861183177,185.18644768246955,0.0
95.92939684831352,68.84130686928502,188.00833374530188,0.0
93.89391382523974,66.62925235127155,184.9928697641284,0.0
86.15301110288435,70.80467359723119,183.69953584091948,0.0
105.06587332577412,59.23508817270728,199.8484516416443,1.5
95.81230860549329,68.87451331296145,187.9429469769888,0.0
92.24836663375858,67.17327893269758,195.59082768732867,0.0
95.6307329797186,68.91292675464803,187.8261933085329,0.0
97.31893402429574,62.40685903565502,196.1085361491342,0.0
92.27093037425578,67.14197107139223,195.64233937887653,0.0
83.67722456598726,72.52056833520625,180.9985780034445,0.0
92.22573637707347,67.4758016170416,185.6897405202509,0.0
93.0292539709712,69.71553548188707,187.1238786812648,0.0
99.11512695628852,68.09728197303437,191.1024510713036,0.0
91.93362596958865,68.57531379111695,186.36965431494565,0.0
101.76665165257086,67.52023619103996,192.4268679146646,0.5
85.29273121763684,70.5917279856774,180.9117300539628,0.0
93.91619651900912,66.62190196405527,185.0099711226921,0.0
93.02642252372758,69.71224980356577,187.11666941640863,0.0
95.81945333435138,68.86638301858582,187.93989881099827,0.0
93.02689827827392,69.69781201666385,187.10837053601355,0.0
85.96866674001939,70.95360318759066,183.57385276227245,0.0
92.28339783164496,67.42904853212262,185.69567358675147,0.0
86.54649999145249,71.80804469155811,184.52855031853807,0.0
98.8225385837466,65.61876430995414,189.43533730696228,0.0
95.6082917037185,68.90145307814265,187.80071651677548,0.0
96.0412326943816,68.82996583310747,188.0881843908509,0.0
101.07338748441126,67.40320260220669,191.9473633967223,0.5
96.12054896855884,63.076101335288406,195.37535019327336,0.0
88.21982411891646,72.55954257155123,186.782706175159,0.0
95.89448310662924,68.86405209485895,187.9995420779604,0.0
86.46380216618458,74.57150729074453,187.34531023760812,0.0
85.88779533988539,72.00475942525611,181.4196777470737,0.0
101.87704582305942,67.48434811083196,192.473880367641,0.5
91.97095642469732,68.57897686015694,186.4089763012232,0.0
95.99605212879706,68.87114822902595,188.08393387195085,0.0
95.70836078038634,68.90617311936771,187.88398760721577,0.0
97.36719612149072,62.37924399856675,196.0690305724744,0.0
89.27908872869256,69.073907138852,184.1797637940966,0.0
98.2600106875292,68.99226933731553,190.3963583601952,0.0
97.28850699199825,62.44434117714703,196.0939689266065,0.0
92.24683305456688,67.17081916882772,195.5890159120152,0.0
94.57659145087358,69.67354664134933,186.4709078733532,0.0
96.170613223372,63.116920218004765,195.32934296992656,0.0
86.58753637731807,69.89544205415577,182.72383689279,0.0
96.03443630919574,68.83373241012056,188.0851102404632,0.0
98.82255458043996,65.61384067492742,189.4329231288684,0.0
86.52939430549169,69.89011421833929,182.6647172353747,0.0
86.43827862182518,74.57186911045119,187.321369170578,0.0
101.83025052320627,67.5000991453432,192.4539405085783,0.5
99.51646917426991,63.20037199254799,198.68249359472884,0.0
91.87441637839086,68.58073489881238,186.3161878185672,0.0
96.50758982844576,64.86817780596935,197.0976380748413,0.0
99.44442850460014,63.23959079066041,198.6631156093033,0.0
99.12223184218962,68.10832659821101,191.1112156486181,0.0
92.96876228596145,69.70278035279905,187.0794067063344,0.0
92.2256739269358,67.17185928410656,195.59888095524963,0.0
101.80517334621643,67.51853245679558,192.4501545580088,0.5
85.32033052781966,70.61135743363654,180.9510918694317,0.0
94.02443997230918,66.58193238925082,185.091470318424,0.0
91.53120573864452,69.5543859832121,184.04901047803983,0.0
95.81402639157425,68.87824296212851,187.94484116640328,0.0
93.12718950892577,69.69233954693837,187.16487489853665,0.0
90.46654303775364,71.59853612295191,188.1484068406693,0.0
99.49770377318048,63.19302690132054,198.7173107839384,0.0
86.46610927771522,74.57250228308665,187.34556301359905,0.0
89.26026597284792,69.08056421004561,184.1737138668446,0.0
91.46733081968848,70.89336555343718,185.6842362869274,0.0
92.21528219982976,67.12646958334645,195.65007182341816,0.0
96.54016365505431,64.8406993584513,197.1798422885141,0.0
95.7469334596582,68.89126310567482,187.90399089538096,0.0
91.70700143643998,68.26474719319054,185.24046464440568,0.0
94.75263507957764,69.68454946789734,186.6365481908628,0.0
96.1311639165397,63.09596096179209,195.32818625368336,0.0
92.2849182276252,67.17867973153686,195.5975024565343,0.0
95.90863786021468,68.86975804631322,188.0154130105525,0.0
92.20053324642632,67.2237043120324,195.51293028465352,0.0
91.45037939631555,68.58486469329348,184.5704177380532,0.0
94.27793007239494,70.74945160187008,189.4729209104647,0.0
91.99426973650718,68.57564325803158,186.42763911526347,0.0
101.84444972500047,67.50273338163696,192.46842450473403,0.5
95.9426590323356,68.87542144753702,188.0457131250988,0.0
96.48190472588688,64.87851484417203,197.18960280495816,0.0
92.7129416787254,66.05549569752576,182.4500369161328,0.0
95.01769597502349,68.0811103462456,187.87559713070888,0.0
92.23461618189592,67.4643395513516,185.686907955888,0.0
92.23600199555744,67.18356575128907,195.59693232227644,0.0
90.51037748280176,71.59101429607132,188.18387114881543,0.0
95.95795968278831,68.84966338412396,188.0379391334996,0.0
89.26439847163097,69.08541145803638,184.1803526757397,0.0
86.55138736338859,69.84994874275796,182.6366684819554,0.0
92.1663085604478,67.21016773213681,195.51486895459087,0.0
102.97281276732652,65.7287559797164,193.9630553020151,0.5
99.47869819328228,63.20468829727805,198.65913485664728,0.0
99.43636346711816,63.26635811998096,198.65735432563136,0.0
92.02028719185093,68.56567302215562,186.4418496972429,0.0
98.57818495788332,64.38675985316023,197.4119371583638,0.0
92.9552677044289,69.68951482676292,187.06325367937163,0.0
95.88644572341208,68.90726802454367,188.022669761654,0.0
85.00411780543293,71.50099564269901,181.9965384078569,0.0
94.05240495561378,66.57144472111071,185.1122368688777,0.0
92.9849234558732,69.69444105887467,187.0809247589389,0.0
102.809822153821,65.78384921090901,193.85051495148,0.5
93.12505654154002,69.67894472246299,187.15488725296908,0.0
85.81697699672219,69.34891304490381,180.89833759083936,0.0
92.2060703328104,67.47858523225229,185.67356606531024,0.0
91.0145035160903,72.27331772173856,188.19729647935628,0.0
94.05599779796285,66.57830174164813,185.1335160711483,0.0
95.88758604196192,68.8568812027868,187.98857245525525,0.0
95.94033660168228,68.86372586522133,188.03582772348963,0.0
89.24076142329857,69.09367727481643,184.16662804399604,0.0
96.13658076442802,63.14878986572487,195.32835783182807,0.0
98.82406157242006,65.6134440231265,189.4329385697967,0.0
90.2884901911506,71.65956006157612,188.04404744895487,0.0
110.07424163087757,64.17541153915691,198.4915614119156,0.5
86.47984286520766,74.5798555946158,187.3731847558124,0.0
102.4496202277111,60.34090423742087,197.42938400386865,0.5
92.01296782171198,68.5996591602257,186.4753511209024,0.0
95.98501067824812,68.85200151412913,188.0631726381646,0.0
86.54170583121788,74.5616230781782,187.41259513602355,0.0
92.6065746791753,66.11069176764308,182.3855484197082,0.0
104.85377282010718,65.88335957683935,194.19392383878736,0.5
101.86730405899308,67.50695212826126,192.48559282188728,0.5
86.39501944787818,74.59354943857089,187.3068799421469,0.0
96.0199730020535,68.86991645857144,188.1039685401752,0.0
95.7822340914847,68.91567630334305,187.9501900918601,0.0
97.33467078852313,62.39916615909276,196.0386067262904,0.0
92.65574822738236,66.07565478043209,182.40727420512405,0.0
102.40736257870304,66.7247376483436,192.5788741136288,0.5
92.19126100481742,67.49267609411496,185.6759107205543,0.0
91.99437686578848,68.59850535598054,186.4521844071237,0.0
85.86245932091634,70.95852840493652,183.481490859065,0.0
95.9039483767443,68.84345287588786,187.9926560482473,0.0
98.82216791029434,65.61322452648695,189.4308105173704,0.0
86.54467822225095,69.88884446722031,182.67840776570145,0.0
101.82265978106098,67.51715156226643,192.46306236752508,0.5
92.61100907628462,66.09936699150911,182.38020497213844,0.0
92.2293172525809,67.18307563187858,195.5943709935995,0.0
85.96848216089268,69.11446640997451,180.15397444337108,0.0
92.99827843517278,69.68566735863409,187.08771033192448,0.0
101.77405504166197,67.54673493209194,192.45245731660663,0.5
84.75767569158539,71.64112998350343,181.8210924854989,0.0
96.09008602978462,63.11253832621306,195.33949774918577,0.0
91.6669520569106,69.54057582208955,184.1589723819846,0.0
95.77691095632704,68.9019332270857,187.934194555372,0.0
87.91127110462898,68.6239132040485,180.4145938152001,0.0
86.55670925043113,69.88770027558314,182.6919744579901,0.0
91.58632564519552,69.5098292718447,184.07099427246985,0.0
92.18899887059708,67.48831631338469,185.66693186158523,0.0
86.58902381277169,71.7949842077622,184.5569213693713,0.0
96.46808449114496,64.88162410042193,197.113658634568,0.0
95.87754885166324,68.85806810806884,187.98242841947788,0.0
90.94904627529613,72.27657215110139,188.1448761831493,0.0
95.87321780817824,68.86289645392453,187.98412468302715,0.0
89.24015971974026,69.09241455662854,184.1647708496712,0.0
86.05401797208792,69.1509986955451,180.27629140360503,0.0
98.82064749288092,65.61799482165848,189.43257262598172,0.0
90.4594711870765,71.63111028280164,188.1784311335533,0.0
95.7895841263739,68.88270149938351,187.93162208231857,0.0
91.85435410520778,68.6419181930699,186.36279165617057,0.0
99.12545019081512,68.11511770228209,191.11742816003,0.0
96.05093079174178,63.13053213243085,195.3307939791349,0.0
92.29727495531256,67.2104739960256,195.5968939711688,0.0
86.11902043411843,70.91657876249609,183.66960388714875,0.0
92.19372371999312,67.25631738664616,195.50635275210243,0.0
92.64623200343568,66.08175909139658,182.40111297472,0.0
112.80849444451457,63.57852084320276,199.877833061484,0.5
95.87065611559836,68.87338019096309,187.990602445353,0.0
86.45017773608485,74.58255780307063,187.34951984859148,0.0
101.8559873419335,67.524448403622,192.4931469298216,0.5
103.07354831534182,65.75353510155769,194.03461228020848,0.5
94.11922535595464,67.11207815692319,187.15636141276363,0.0
96.47490650696106,64.8929605228169,197.05179536857744,0.0
97.2787671564313,65.13519235132136,188.967435118394,0.0
99.4292987034552,63.27274773789948,198.62607500902232,0.0
92.22816055603111,67.21390398074986,195.5330155860257,0.0
102.9080964167953,65.74854881225885,193.93283382457568,0.5
90.382924492753,71.59663359325609,188.06483561760405,0.0
89.15498008527562,68.57302224613221,182.13047022468547,0.0
83.97930446972096,70.44211459055884,179.79397856435494,0.0
102.9936755395718,65.76483867323633,193.9854035787748,0.5
83.28813210987764,69.48270933133162,177.29164888563338,0.0
